time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-01-29T12:21:35.390Z,14.995,-94.079,42.2,4.4,mb,,,,1.1,us,usp0006s27,2014-11-07T00:57:12.096Z,"104 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,,9.7,,19,reviewed,us,us
1995-01-29T03:37:22.570Z,14.062,-89.937,62.9,4.1,mb,,,,0.9,us,usp0006s1j,2014-11-07T00:57:12.011Z,"6 km SSW of Comapa, Guatemala",earthquake,,20.8,,4,reviewed,us,us
1995-01-28T21:35:34.030Z,14.034,-91.961,60.9,4.5,mb,,,,1.1,us,usp0006s14,2014-11-07T00:57:11.935Z,"29 km S of Champerico, Guatemala",earthquake,,6.3,,24,reviewed,us,us
1995-01-27T16:24:48.300Z,14.248,-91.72,55.7,5.5,mw,,,,1,us,usp0006ryw,2022-04-29T17:48:17.463Z,"21 km ESE of Champerico, Guatemala",earthquake,,,,,reviewed,us,hrv
1995-01-27T10:39:25.480Z,13.878,-93.39,33,4.3,mb,,,,1.3,us,usp0006ryh,2014-11-07T00:57:11.212Z,"140 km SW of Puerto Madero, Mexico",earthquake,,,,3,reviewed,us,us
1995-01-27T01:37:55.070Z,14.511,-92.838,75.7,4.3,mb,,,,1.4,us,usp0006rxx,2014-11-07T00:57:11.160Z,"50 km WSW of Puerto Madero, Mexico",earthquake,,10.1,,7,reviewed,us,us
1995-01-27T01:29:58.150Z,14.469,-92.8,77.6,4.7,mb,,,,1.3,us,usp0006rxw,2014-11-07T00:57:11.156Z,"49 km SW of Puerto Madero, Mexico",earthquake,,8.8,,15,reviewed,us,us
1995-01-27T01:19:20.750Z,13.624,-93.248,33,4.4,mb,,,,1.5,us,usp0006rxv,2014-11-07T00:57:11.154Z,"149 km SW of Brisas Barra de Suchiate, Mexico",earthquake,,,,1,reviewed,us,us
1995-01-27T01:07:03.950Z,14.41,-92.911,65.2,5.5,mw,,,,1.1,us,usp0006rxu,2022-04-29T17:48:12.346Z,"62 km WSW of Puerto Madero, Mexico",earthquake,,4.9,,,reviewed,us,hrv
1995-01-26T23:57:14.730Z,14.484,-93.006,67.2,4.9,mb,,,,1.4,us,usp0006rxs,2014-11-07T00:57:11.135Z,"68 km WSW of Puerto Madero, Mexico",earthquake,,8.4,,8,reviewed,us,us
1995-01-26T23:17:13.530Z,14.039,-93.198,55.3,4.6,mb,,,,1.1,us,usp0006rxq,2014-11-07T00:57:11.128Z,"112 km SW of Puerto Madero, Mexico",earthquake,,7.2,,28,reviewed,us,us
1995-01-26T14:52:43.900Z,13.593,-93.025,33,4.4,mb,,,,0.5,us,usp0006rx5,2014-11-07T00:57:11.091Z,"135 km SW of Brisas Barra de Suchiate, Mexico",earthquake,,,,1,reviewed,us,us
1995-01-26T10:47:27.450Z,10.308,-86.8,33,3.6,mb,,,,1,us,usp0006rwz,2014-11-07T00:57:11.080Z,"128 km W of Sardinal, Costa Rica",earthquake,,,,5,reviewed,us,us
1995-01-25T20:10:46.940Z,11.989,-87.816,33,4.7,mb,,,,1,us,usp0006rw3,2014-11-07T00:57:10.987Z,"88 km SW of Corinto, Nicaragua",earthquake,,,,25,reviewed,us,us
1995-01-25T04:03:47.970Z,13.198,-92.942,33,4,mb,,,,1.5,us,usp0006rv2,2014-11-07T00:57:10.869Z,"164 km SW of Champerico, Guatemala",earthquake,,,,3,reviewed,us,us
1995-01-23T20:24:39.350Z,13.346,-90.861,72,4,mb,,,,0.9,us,usp0006rt0,2014-11-07T00:57:10.613Z,"64 km S of Puerto San José, Guatemala",earthquake,,13.4,,4,reviewed,us,us
1995-01-23T20:22:41.950Z,13.473,-90.761,73.9,4.4,mb,,,,1.1,us,usp0006rsz,2014-11-07T00:57:10.610Z,"50 km S of Puerto San José, Guatemala",earthquake,,6.1,,7,reviewed,us,us
1995-01-22T18:48:32.350Z,14.015,-92.309,39.4,4.2,mb,,,,0.9,us,usp0006rr7,2014-11-07T00:57:10.455Z,"52 km SW of Champerico, Guatemala",earthquake,,8.8,,6,reviewed,us,us
1995-01-21T19:27:15.520Z,11.498,-86.26,33,4.3,mb,,,,0.8,us,usp0006rpv,2014-11-07T00:57:10.267Z,"27 km SSW of La Conquista, Nicaragua",earthquake,,,,6,reviewed,us,us
1995-01-21T07:25:03.120Z,11.095,-86.816,33,3.9,mb,,,,1.3,us,usp0006rp6,2014-11-07T00:57:10.071Z,"83 km SSW of Masachapa, Nicaragua",earthquake,,,,3,reviewed,us,us
1995-01-21T07:14:11.780Z,11.576,-86.942,60.5,4.1,mb,,,,0.9,us,usp0006rp5,2014-11-07T00:57:10.069Z,"52 km WSW of Masachapa, Nicaragua",earthquake,,20.5,,7,reviewed,us,us
1995-01-21T04:57:51.940Z,13.725,-93.166,10,4,mb,,,,1.4,us,usp0006rnz,2014-11-07T00:57:10.041Z,"135 km SW of Brisas Barra de Suchiate, Mexico",earthquake,,,,3,reviewed,us,us
1995-01-20T11:29:12.330Z,14.026,-91.868,66.6,5.7,mw,,,,1.1,us,usp0006rn5,2022-04-29T17:46:39.494Z,"29 km S of Champerico, Guatemala",earthquake,,4.4,,,reviewed,us,hrv
1995-01-20T06:45:09.220Z,14.012,-92.142,33,4.3,mb,,,,1.6,us,usp0006rmw,2014-11-07T00:57:09.897Z,"39 km SW of Champerico, Guatemala",earthquake,,,,12,reviewed,us,us
1995-01-19T09:25:53.830Z,19.601,-109.009,10,4.3,mb,,,,1.2,us,usp0006rkf,2014-11-07T00:57:09.603Z,"Revilla Gigedo Islands region",earthquake,,,,11,reviewed,us,us
1995-01-17T23:04:41.240Z,16.767,-94.045,142.6,4.3,mb,,,,1.5,us,usp0006rh7,2014-11-07T00:57:09.309Z,"25 km W of Emiliano Zapata, Mexico",earthquake,,9.8,,4,reviewed,us,us
1995-01-17T07:11:00.590Z,13.374,-89.564,33,4.1,mb,,,,1.6,us,usp0006rfv,2014-11-07T00:57:09.037Z,"29 km WSW of La Libertad, El Salvador",earthquake,,,,4,reviewed,us,us
1995-01-15T21:23:33.140Z,10.833,-84.921,33,4.7,mb,,,,1.1,us,usp0006rd1,2014-11-07T00:57:08.666Z,"12 km SE of Upala, Costa Rica",earthquake,,,,16,reviewed,us,us
1995-01-13T14:20:13.080Z,9.568,-83.742,10,4.3,md,,,,1.4,us,usp0006r96,2014-11-07T00:57:07.904Z,"22 km NNW of San Isidro, Costa Rica",earthquake,,,,,reviewed,us,upa
1995-01-12T07:33:47.570Z,16.852,-93.678,182.2,4.3,mb,,,,1.5,us,usp0006r7m,2014-11-07T00:57:07.610Z,"10 km ENE of Francisco I. Madero, Mexico",earthquake,,10.5,,7,reviewed,us,us
1995-01-11T04:51:25.270Z,32.334,-115.273,5.987,3.94,ml,0,224.1,0.3623,0.649,ci,ci3199724,2016-02-12T18:05:15.237Z,"8km WSW of Delta, B.C., MX",earthquake,,,,40,reviewed,ci,ci
1995-01-09T18:04:27.310Z,13.263,-90.202,64.8,4.8,mb,,,,1.3,us,usp0006r3m,2014-11-07T00:57:07.077Z,"54 km SW of Acajutla, El Salvador",earthquake,,4.5,,28,reviewed,us,us
1995-01-08T12:39:35.420Z,7.892,-83.003,26.5,4.6,mb,,,,1.2,us,usp0006r1c,2014-11-07T00:57:06.840Z,"21 km SW of Punta de Burica, Panama",earthquake,,10.4,,7,reviewed,us,us
1995-01-08T11:17:09.910Z,16.451,-98.131,45.4,4.1,mb,,,,1.3,us,usp0006r1b,2014-11-07T00:57:06.837Z,"7 km NNW of Mancuernas, Mexico",earthquake,,10.7,,10,reviewed,us,us
1995-01-07T02:36:30.690Z,14.023,-92.389,33,4.3,mb,,,,1.2,us,usp0006qza,2014-11-07T00:57:06.553Z,"57 km SSW of Ocós, Guatemala",earthquake,,,,14,reviewed,us,us
1995-01-06T21:42:20.150Z,17.922,-81.466,10,4.4,mb,,,,1.2,us,usp0006qyt,2014-11-07T00:57:06.284Z,"151 km S of George Town, Cayman Islands",earthquake,,,,12,reviewed,us,us
1995-01-06T17:38:20.130Z,29.639,-113.819,10,4.1,mb,,,,1,us,usp0006qy3,2016-02-12T05:23:39.667Z,"113 km WSW of La Libertad, Mexico",earthquake,,,,3,reviewed,us,us
1995-01-06T15:24:10.480Z,15.756,-97.109,10,4,mb,,,,1.3,us,usp0006qxz,2014-11-07T00:57:06.140Z,"11 km SW of Brisas de Zicatela, Mexico",earthquake,,,,1,reviewed,us,us
1995-01-06T14:09:22.260Z,32.012,-115.412,5.962,2.52,mc,0,262.4,0.689,0.415,ci,ci3199267,2016-02-13T09:14:19.153Z,"33km SW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,23,reviewed,ci,ci
1995-01-06T03:31:43.150Z,13.903,-91.164,85.3,4.5,mb,,,,0.9,us,usp0006qx2,2014-11-07T00:57:06.014Z,"23 km SSW of La Gomera, Guatemala",earthquake,,5.1,,6,reviewed,us,us
1995-01-05T16:50:24.210Z,14.295,-92.945,10,4.3,md,,,,0.5,us,usp0006qwf,2014-11-07T00:57:05.894Z,"73 km SW of Puerto Madero, Mexico",earthquake,,,,,reviewed,us,gcg
1995-01-05T01:09:49.350Z,14.965,-94.086,48.7,4.7,mb,,,,1.2,us,usp0006qvr,2014-11-07T00:57:05.727Z,"107 km SSW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,,,,17,reviewed,us,us
1995-01-04T15:49:25.460Z,32.328,-115.221,5.987,2.5,mc,0,230.2,0.3705,0.277,ci,ci3199075,2016-02-12T10:14:25.275Z,"4km SW of Delta, B.C., MX",earthquake,,,,31,reviewed,ci,ci
1995-01-04T06:50:42.010Z,31.7911667,-115.7945,5.62,3.02,md,20,263,0.8576,0.24,ci,ci3199044,2016-04-02T15:02:02.689Z,"74km E of Maneadero, B.C., MX",earthquake,3.34,31.61,,11,reviewed,ci,ci
1995-01-04T01:46:14.090Z,29.45,-96.95,5,2.7,mblg,,,,,us,usp0006quj,2014-11-07T00:57:05.355Z,"1 km NW of Hallettsville, Texas",earthquake,,,,,reviewed,mac,gs$
1995-01-03T15:37:49.420Z,32.268,-115.325,6.007,2.58,mc,0,233.7,0.4307,0.375,ci,ci3198968,2016-02-12T23:07:45.748Z,"15km WNW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,31,reviewed,ci,ci
1995-01-02T14:02:18.540Z,14.675,-90.647,33,4.2,md,,,,1.4,us,usp0006qrz,2014-11-07T00:57:04.471Z,"1 km SSW of San Pedro Sacatepéquez, Guatemala",earthquake,,,,,reviewed,us,san
1995-01-02T11:32:14.730Z,32.144,-115.045,5.98,3.48,ml,0,253.7,0.5832,0.379,ci,ci3198886,2016-02-12T15:27:06.301Z,"7km SW of Estacion Coahuila, B.C., MX",earthquake,,,,19,reviewed,ci,ci
1995-01-02T10:23:55.160Z,32.1245,-115.0725,5.98,3.89,ml,16,257,0.5949,0.32,ci,ci3198882,2016-04-02T11:52:37.189Z,"10km SW of Estacion Coahuila, B.C., MX",earthquake,3.76,31.61,0.172,6,reviewed,ci,ci
1995-01-01T08:23:29.500Z,14.256,-89.983,224.5,3.8,mb,,,,0.6,us,usp0006qpz,2014-11-07T00:57:03.258Z,"6 km ESE of Quesada, Guatemala",earthquake,,5.8,,5,reviewed,us,us
1995-01-01T00:16:59.330Z,9.726,-84.351,46.2,4.2,mb,,,,0.8,us,usp0006qpf,2014-11-07T00:57:02.383Z,"13 km W of Tejar, Costa Rica",earthquake,,6.4,,6,reviewed,us,us
1994-12-31T00:07:23.090Z,32.365,-115.361,6.007,3.65,ml,0,211.7,0.3404,0.435,ci,ci3198651,2016-02-12T20:36:20.339Z,"16km W of Delta, B.C., MX",earthquake,,,,41,reviewed,ci,ci
1994-12-28T22:04:58.430Z,9.168,-84.323,34.8,4.6,md,,,,1.2,us,usp0006qje,2014-11-07T00:57:00.458Z,"33 km SSW of Quepos, Costa Rica",earthquake,,35.8,,,reviewed,us,upa
1994-12-28T21:22:35.790Z,9.576,-84.407,33,5.1,mb,,,,1,us,usp0006qjc,2014-11-07T00:57:00.436Z,"11 km WNW of Parrita, Costa Rica",earthquake,,,,49,reviewed,us,us
1994-12-27T18:53:56.860Z,25.715,-111.122,10,4.8,mb,,,,1.2,us,usp0006qgn,2014-11-07T00:57:00.094Z,"40 km SE of Loreto, Mexico",earthquake,,,,16,reviewed,us,us
1994-12-27T05:59:39.990Z,14.048,-92.27,10,4.2,md,,,,0.4,us,usp0006qg2,2014-11-07T00:56:59.981Z,"47 km SW of Champerico, Guatemala",earthquake,,,,,reviewed,us,gcg
1994-12-26T21:38:20.520Z,11.406,-86.795,33,5.1,mb,,,,1.1,us,usp0006qfj,2014-11-07T00:56:59.928Z,"52 km SW of Masachapa, Nicaragua",earthquake,,,,16,reviewed,us,us
1994-12-26T21:31:37.250Z,11.312,-86.813,33,4.7,mb,,,,1,us,usp0006qfh,2014-11-07T00:56:59.925Z,"61 km SSW of Masachapa, Nicaragua",earthquake,,,,9,reviewed,us,us
1994-12-25T02:39:27.930Z,11.169,-86.756,33,4.8,mb,,,,1.1,us,usp0006qds,2014-11-07T00:56:59.710Z,"73 km SSW of Masachapa, Nicaragua",earthquake,,,,13,reviewed,us,us
1994-12-22T19:26:49.480Z,12.907,-89.487,56.9,4.7,mb,,,,0.9,us,usp0006qb6,2014-11-07T00:56:59.156Z,"66 km SSW of La Libertad, El Salvador",earthquake,,6.7,,5,reviewed,us,us
1994-12-22T02:49:22.290Z,12.087,-88.302,33,4.4,mb,,,,0.7,us,usp0006qac,2014-11-07T00:56:59.086Z,"117 km SW of Jiquilillo, Nicaragua",earthquake,,,,6,reviewed,us,us
1994-12-22T01:19:32.960Z,31.8248333,-116.2775,5.468,2.68,ml,8,310,0.8351,0.2,ci,ci3197667,2016-02-12T05:22:36.359Z,"30km ENE of Maneadero, B.C., MX",earthquake,1.86,31.61,0.023,4,reviewed,ci,ci
