time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1920-09-24T21:55:09.750Z,6.319,-82.587,15,6.27,mw,,,,,iscgem,iscgem912626,2022-04-25T23:48:51.361Z,"192 km S of Burica, Panama",earthquake,,4.9,0.2,,reviewed,iscgem,iscgem
1920-08-20T16:15:42.640Z,-37.911,-72.887,15,6.95,mw,,,,,iscgem,iscgem16958437,2022-04-25T20:34:36.680Z,"19 km SW of Angol, Chile",earthquake,,5.8,0.2,,reviewed,iscgem,iscgem
1920-08-13T02:02:46.040Z,-18.807,-63.908,15,6.06,mw,,,,,iscgem,iscgem912578,2022-04-25T23:47:47.895Z,"40 km SSE of Vallegrande, Bolivia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-08-03T19:57:22.090Z,-27.475,-67.867,15,7.03,mw,,,,,iscgem,iscgem912573,2022-04-25T23:47:31.464Z,"32 km NW of Fiambalá, Argentina",earthquake,,25,0.21,,reviewed,iscgem,iscgem
1920-07-16T17:14:14.280Z,4.98,-83.225,15,5.98,mw,,,,,iscgem,iscgem912564,2022-04-25T23:47:17.911Z,"off the coast of Central America",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1920-02-28T18:40:51.900Z,-14.378,-73.316,15,6.51,mw,,,,,iscgem,iscgem912447,2022-04-25T23:45:58.950Z,"12 km WNW of Cotaruse, Peru",earthquake,,8.7,0.2,,reviewed,iscgem,iscgem
1920-01-30T18:26:47.290Z,3.156,-77.469,35,6.35,mw,,,,,iscgem,iscgem912416,2022-04-25T23:45:43.540Z,"47 km NNE of Timbiquí, Colombia",earthquake,,25,0.2,,reviewed,iscgem,iscgem
1919-09-13T12:19:23.720Z,-17.059,-74.034,30,6.66,mw,,,,,iscgemsup,iscgemsup912944,2022-05-09T18:02:16.356Z,"103 km SSW of Atico, Peru",earthquake,,8.8,0.2,,reviewed,iscgemsup,iscgemsup
1919-07-22T22:01:10.890Z,11.661,-87.748,15,6.1,mw,,,,,iscgem,iscgem912861,2022-04-25T23:52:56.655Z,"110 km SW of Corinto, Nicaragua",earthquake,,16.7,0.23,,reviewed,iscgem,iscgem
1919-07-17T16:19:50.430Z,12.507,-91.383,15,6.04,mw,,,,,iscgemsup,iscgemsup912853,2022-05-09T18:02:01.312Z,"168 km SSW of Puerto San José, Guatemala",earthquake,,25,0.43,,reviewed,iscgemsup,iscgemsup
