time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-11-26T04:34:50.530Z,55.115,165.249,33,4.2,mb,,,,0.73,us,usp0009j3y,2014-11-07T01:09:00.564Z,"213 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,5,reviewed,us,us
1999-11-26T03:25:31.260Z,55.149,165.381,33,5,mb,,,,0.82,us,usp0009j3u,2014-11-07T01:09:00.532Z,"218 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,73,reviewed,us,us
1999-11-26T00:54:16.370Z,55.116,165.336,33,5.1,mb,,,,0.95,us,usp0009j3d,2014-11-07T01:09:00.391Z,"Komandorskiye Ostrova, Russia region",earthquake,,,,71,reviewed,us,us
1999-11-26T00:40:56.860Z,55.712,164.266,33,3.9,mb,,,,1.09,us,usp0009j3b,2014-11-07T01:09:00.389Z,"125 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,2,reviewed,us,us
1999-11-26T00:29:00.270Z,55.133,165.364,33,6,mwc,,,,1.06,us,usp0009j39,2022-04-29T18:12:15.074Z,"218 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,,reviewed,us,hrv
1999-11-22T06:28:48.620Z,50.347,157.084,89,3.8,mb,,,,1.05,us,usp0009hz6,2014-11-07T01:08:59.576Z,"77 km ESE of Severo-Kuril’sk, Russia",earthquake,,9.5,,2,reviewed,us,us
1999-11-18T16:38:19.590Z,53.257,159.297,78.9,4.4,mb,,,,0.95,us,usp0009htg,2014-11-07T01:08:58.873Z,"49 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,,5.8,,9,reviewed,us,us
1999-11-17T06:02:38.000Z,55.712,164.117,33,4.2,mb,,,,0.99,us,usp0009hrj,2014-11-07T01:08:58.634Z,"117 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,,,,2,reviewed,us,us
1999-11-17T00:18:00.120Z,54.799,161.368,44.7,4.3,mb,,,,0.91,us,usp0009hr2,2014-11-07T01:08:58.555Z,"141 km SE of Atlasovo, Russia",earthquake,,,,1,reviewed,us,us
1999-11-16T19:52:37.970Z,51.303,-176.646,33,3.9,mb,,,,1.13,us,usp0009hqp,2020-02-20T19:57:05.326Z,"63 km S of Adak, Alaska",earthquake,,,,1,reviewed,us,us
1999-11-13T21:53:02.990Z,52.696,159.805,57.6,4.2,mb,,,,1.43,us,usp0009hjm,2014-11-07T01:08:57.965Z,"86 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,10.5,,1,reviewed,us,us
1999-11-13T21:24:45.980Z,52.513,160.062,38.6,5.4,mwc,,,,0.96,us,usp0009hjg,2016-11-09T23:57:17.553Z,"112 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,,,,,reviewed,us,hrv
1999-11-13T19:31:12.240Z,53.357,171.423,33,5.9,mwc,,,,0.95,us,usp0009hj6,2022-04-29T18:11:17.337Z,"131 km WNW of Attu Station, Alaska",earthquake,,,,,reviewed,us,hrv
