Global Volcanism Program - Volcanoes of the World 5.0.2,,,,Downloaded on 26 Feb 2023 at 12:19 AM,,,,,,,,,,,,,,,,,,,
Volcano Number,Volcano Name,Eruption Number,Eruption Category,Area of Activity,VEI,VEI Modifier,Start Year Modifier,Start Year,Start Year Uncertainty,Start Month,Start Day Modifier,Start Day,Start Day Uncertainty,Evidence Method (dating),End Year Modifier,End Year,End Year Uncertainty,End Month,End Day Modifier,End Day,End Day Uncertainty,Latitude,Longitude
233020,"Fournaise, Piton de la",14377,Confirmed Eruption,"inside Dolomieu crater, N and E flanks",0,,,1999,,7,,19,,Observations: Seismicity,,1999,,10,,23,,-21.244,55.708
263350,Ijen,16175,Confirmed Eruption,Kawah Ijen,1,?,,1999,,6,,28,,Observations: Reported,,1999,,6,,28,,-8.058,114.242
273030,Mayon,16808,Confirmed Eruption,,3,,,1999,,6,,22,,Observations: Reported,,2000,,3,,19,,13.257,123.685
242050,Monowai,14717,Confirmed Eruption,,0,,,1999,,6,,6,,Observations: Hydrophonic,,1999,,6,,11,,-25.887,-177.188
264250,Iliwerung,16350,Confirmed Eruption,Hobal (submarine vent on SE flank),0,,,1999,,5,,22,,Observations: Reported,,1999,,9,>,16,15,-8.532,123.573
342090,Fuego,10732,Confirmed Eruption,,2,,,1999,,5,,21,,Observations: Reported,,2000,,12,>,9,,14.473,-90.88
344040,Telica,10934,Confirmed Eruption,,2,,,1999,,5,,21,,Observations: Reported,,2000,,9,,6,,12.606,-86.84
263180,Slamet,15763,Confirmed Eruption,,1,,,1999,,5,?,1,,Observations: Reported,,1999,,9,?,16,15,-7.242,109.208
344020,San Cristobal,10887,Confirmed Eruption,,2,,,1999,,5,,1,180,Observations: Reported,,2000,,6,,16,15,12.702,-87.004
261140,Marapi,15476,Confirmed Eruption,,2,,,1999,,4,<,16,15,Observations: Reported,,1999,,9,>,16,15,-0.38,100.474
264180,Lewotobi,16299,Confirmed Eruption,Lewotobi Lakilaki,2,,,1999,,3,,31,,Observations: Reported,,1999,,7,?,1,,-8.542,122.775
261170,Kerinci,15527,Confirmed Eruption,,2,,,1999,,3,<,16,15,Observations: Reported,,1999,,9,>,16,15,-1.697,101.264
267020,Karangetang,16539,Confirmed Eruption,,3,?,,1999,,3,<,16,15,Observations: Reported,,2003,,10,,28,,2.781,125.407
264010,Batur,16206,Confirmed Eruption,,1,,,1999,,3,,15,,Observations: Reported,,2000,,6,?,16,15,-8.242,115.375
311360,Shishaldin,20097,Confirmed Eruption,,3,,,1999,,3,,13,,Observations: Reported,,1999,,5,,27,,54.756,-163.97
261030,Peuet Sague,15394,Confirmed Eruption,,1,,,1999,,3,?,9,,Observations: Reported,,1999,,4,,30,3,4.903,96.289
262000,Krakatau,15623,Confirmed Eruption,Anak Krakatau,2,,,1999,,2,,5,,Observations: Reported,,1999,,8,>,16,15,-6.102,105.423
390090,Saunders,22333,Confirmed Eruption,,0,,,1999,,1,,19,,Observations: Reported,,1999,,1,,19,,-57.8,-26.483
243030,Unnamed,14729,Confirmed Eruption,,1,,,1999,,1,<,8,,Observations: Reported,,1999,,1,?,14,,-20.852,-175.55
268030,Ibu,16579,Confirmed Eruption,,2,,,1998,,12,,18,,Observations: Reported,,1999,,9,>,16,15,1.488,127.63
373010,Grimsvotn,12841,Confirmed Eruption,South caldera wall,3,,,1998,,12,,18,,Observations: Reported,,1998,,12,,28,,64.416,-17.316
382050,Terceira,19963,Confirmed Eruption,Serreta Ridge (submarine vent W of Terceira),0,,,1998,,11,?,25,,Observations: Reported,,2000,,3,?,16,15,38.73,-27.32
357040,Planchon-Peteroa,11946,Confirmed Eruption,,1,,,1998,,11,,18,,Observations: Reported,,1998,,11,,21,,-35.223,-70.568
357110,Llaima,12073,Confirmed Eruption,,2,,,1998,,11,,10,3,Observations: Reported,,,,,,,,-38.692,-71.729
311360,Shishaldin,20096,Confirmed Eruption,,1,,,1998,,11,,4,,Observations: Reported,,1998,,11,,4,,54.756,-163.97
261170,Kerinci,15526,Confirmed Eruption,,2,?,,1998,,11,,3,,Observations: Reported,,,,,,,,-1.697,101.264
223020,Nyamulagira,14079,Confirmed Eruption,,2,?,,1998,,10,,17,,Observations: Reported,,1998,,10,>,25,,-1.408,29.2
353060,"Azul, Cerro",11729,Confirmed Eruption,"N & W caldera floor, SE flank (630-680 m)",1,,,1998,,9,,15,,Observations: Reported,,1998,,10,,21,,-0.92,-91.408
344100,Masaya,11035,Confirmed Eruption,Santiago,1,,,1998,,9,,14,,Observations: Reported,,1998,,9,,14,,11.985,-86.165
241040,Whakaari/White Island,14493,Confirmed Eruption,NW corner of 1978/90 crater complex,2,,,1998,,8,,22,,Observations: Reported,,1999,,8,,16,15,-37.52,177.18
312110,Chiginagak,20199,Confirmed Eruption,,1,,,1998,,8,,13,,Observations: Reported,,1998,,8,?,13,,57.135,-156.99
352020,Guagua Pichincha,11496,Confirmed Eruption,West and SE of 1981 crater,3,,,1998,,8,,7,,Observations: Reported,,2001,,5,,25,,-0.171,-78.598
267020,Karangetang,16538,Confirmed Eruption,,1,,,1998,,7,,5,4,Observations: Reported,,,,,,,,2.781,125.407
261170,Kerinci,15525,Confirmed Eruption,,2,,,1998,,7,,4,,Observations: Reported,,1998,,7,,4,,-1.697,101.264
264010,Batur,16205,Confirmed Eruption,,1,,,1998,,7,,4,3,Observations: Reported,,,,,,,,-8.242,115.375
311160,Atka Volcanic Complex,19764,Confirmed Eruption,,3,,,1998,,5,,8,1,Observations: Reported,,1998,,7,?,8,,52.331,-174.139
261030,Peuet Sague,15393,Confirmed Eruption,,1,,,1998,,4,,19,,Observations: Reported,,1998,,4,?,26,,4.903,96.289
357110,Llaima,12072,Confirmed Eruption,,2,?,,1998,,4,,3,,Observations: Reported,,1998,,4,?,23,,-38.692,-71.729
241040,Whakaari/White Island,14492,Confirmed Eruption,,1,,,1998,,3,,28,,Observations: Reported,,1998,,3,,29,,-37.52,177.18
233020,"Fournaise, Piton de la",14376,Confirmed Eruption,N flank of Dolomieu crater,1,,,1998,,3,,9,,Observations: Reported,,1998,,9,,21,,-21.244,55.708
357120,Villarrica,12179,Confirmed Eruption,,1,,,1998,,2,,24,4,Observations: Reported,,2002,,6,?,16,15,-39.42,-71.93
345020,Rincon de la Vieja,11106,Confirmed Eruption,,2,,,1998,,2,,15,,Observations: Reported,,1998,,9,,16,15,10.83,-85.324
343100,San Miguel,10865,Confirmed Eruption,,1,,,1997,,12,,31,,Observations: Reported,,,,,,,,13.434,-88.269
242050,Monowai,14716,Confirmed Eruption,,0,,,1997,,12,,15,,Observations: Hydrophonic,,1998,,2,?,4,,-25.887,-177.188
341040,Colima,10475,Confirmed Eruption,1994 crater,3,,,1997,,11,,22,,Observations: Reported,,2011,,6,,21,,19.514,-103.62
241100,Ruapehu,14667,Confirmed Eruption,,1,,,1997,,10,,9,,Observations: Reported,,1997,,10,,18,,-39.28,175.57
360101,"Watt, Morne",12374,Confirmed Eruption,NE of Watt Mtn (Valley of Desolation),1,,,1997,,7,,15,,Observations: Reported,,1997,,7,,15,,15.307,-61.305
264050,Sangeang Api,16252,Confirmed Eruption,,2,?,,1997,,7,,2,182,Observations: Reported,,1999,,7,,2,182,-8.2,119.07
344100,Masaya,11034,Confirmed Eruption,Santiago,1,,,1997,,6,?,3,,Observations: Reported,,1997,,11,,17,,11.985,-86.165
311360,Shishaldin,20095,Confirmed Eruption,,1,,,1997,,6,,2,,Observations: Reported,,1997,,6,,2,,54.756,-163.97
344020,San Cristobal,10886,Confirmed Eruption,,1,,,1997,,5,?,19,,Observations: Reported,,1997,,7,>,7,,12.702,-87.004
311240,Cleveland,19815,Confirmed Eruption,,2,?,,1997,,5,,5,,Observations: Reported,,1997,,5,,5,,52.825,-169.944
242050,Monowai,14715,Confirmed Eruption,,0,,,1997,,4,,18,,Observations: Hydrophonic,,1997,,4,,21,,-25.887,-177.188
263340,Raung,16155,Confirmed Eruption,,2,,,1997,,4,<,16,15,Observations: Reported,,,,,,,,-8.119,114.056
262000,Krakatau,15622,Confirmed Eruption,Anak Krakatau,2,,,1997,,3,<,16,15,Observations: Reported,,1997,,5,>,16,15,-6.102,105.423
352020,Guagua Pichincha,11495,Confirmed Eruption,1981 crater,1,,,1997,,3,,16,15,Observations: Reported,,1997,,10,,18,,-0.171,-78.598
357110,Llaima,12071,Confirmed Eruption,,1,,,1997,,3,?,16,15,Observations: Reported,,1997,,10,?,16,15,-38.692,-71.729
311190,Amukta,19790,Confirmed Eruption,,1,,,1997,,3,,3,,Observations: Reported,,,,,,,,52.5,-171.252
311290,Okmok,19851,Confirmed Eruption,SW part of caldera (Cone A),3,,,1997,,2,,11,,Observations: Reported,,1997,,5,,19,4,53.43,-168.13
263200,Dieng Volcanic Complex,15790,Confirmed Eruption,Near Padangsari crater,1,,,1996,,12,,31,,Observations: Reported,,1996,,12,,31,,-7.2,109.879
344100,Masaya,11033,Confirmed Eruption,Santiago,1,,,1996,,12,,5,,Observations: Reported,,1996,,12,,5,,11.985,-86.165
223020,Nyamulagira,14078,Confirmed Eruption,,3,,,1996,,12,,1,,Observations: Reported,,1996,,12,>,5,,-1.408,29.2
355100,Lascar,11872,Confirmed Eruption,,2,,,1996,,10,,18,,Observations: Reported,,1996,,10,,18,,-23.37,-67.73
267020,Karangetang,16537,Confirmed Eruption,,1,,,1996,,10,<,1,,Observations: Reported,,1997,,6,>,16,15,2.781,125.407
373010,Grimsvotn,12840,Confirmed Eruption,Gjálp (fissure N of caldera rim),3,?,,1996,,9,,30,,Observations: Reported,,1996,,11,,6,,64.416,-17.316
242050,Monowai,14714,Confirmed Eruption,,0,,,1996,,9,,20,,Observations: Hydrophonic,,1996,,9,,22,,-25.887,-177.188
311190,Amukta,19789,Confirmed Eruption,,1,,,1996,,9,,17,,Observations: Reported,,1996,,9,,18,,52.5,-171.252
357120,Villarrica,12178,Confirmed Eruption,,1,,,1996,,9,,14,,Observations: Reported,,1997,,8,,16,15,-39.42,-71.93
312030,Pavlof,20151,Confirmed Eruption,,2,,,1996,,9,,11,,Observations: Reported,,1997,,1,?,3,,55.417,-161.894
261170,Kerinci,15522,Confirmed Eruption,,1,,,1996,,8,,16,15,Observations: Reported,,1996,,10,?,16,15,-1.697,101.264
272020,Kanlaon,16746,Confirmed Eruption,,2,,,1996,,8,,10,,Observations: Reported,,1996,,8,,10,,10.412,123.132
262000,Krakatau,15619,Confirmed Eruption,Anak Krakatau,2,,,1996,,7,<,16,15,Observations: Reported,,1996,,10,>,16,15,-6.102,105.423
268060,Gamalama,16674,Confirmed Eruption,,2,?,,1996,,7,,2,182,Observations: Reported,,,,,,,,0.8,127.33
284170,Pagan,18521,Confirmed Eruption,North Pagan,1,,,1996,,7,,2,182,Observations: Reported,,,,,,,,18.13,145.8
241100,Ruapehu,14666,Confirmed Eruption,,3,,,1996,,6,,16,,Observations: Reported,,1996,,9,,1,,-39.28,175.57
345040,Poas,11188,Confirmed Eruption,,1,,,1996,,4,,8,,Observations: Reported,,1996,,4,,8,,10.2,-84.233
341090,Popocatepetl,10551,Confirmed Eruption,,3,,,1996,,3,,5,,Observations: Reported,,2003,,11,?,22,,19.023,-98.622
332000,Kama'ehuakanaloa,20732,Confirmed Eruption,,0,,,1996,,2,,25,30,Observations: Reported,,1996,,8,?,9,,18.92,-155.27
357120,Villarrica,12174,Confirmed Eruption,,1,,,1996,,1,,16,15,Observations: Reported,,,,,,,,-39.42,-71.93
311360,Shishaldin,20094,Confirmed Eruption,,3,,,1995,,12,,23,,Observations: Reported,,1996,,5,<,16,,54.756,-163.97
234000,Boomerang Seamount,14393,Confirmed Eruption,,0,,,1995,,12,,1,30,Isotopic: Uranium-series,,,,,,,,-37.721,77.825
242050,Monowai,14713,Confirmed Eruption,,0,,,1995,,11,,27,,Observations: Hydrophonic,,1995,,11,,30,,-25.887,-177.188
312070,Veniaminof,20172,Confirmed Eruption,Western intracaldera cone,1,,,1995,,11,,15,,Observations: Reported,,1995,,11,?,30,,56.17,-159.38
267020,Karangetang,16536,Confirmed Eruption,,1,,,1995,,11,,9,,Observations: Reported,,1995,,12,,17,,2.781,125.407
345020,Rincon de la Vieja,11105,Confirmed Eruption,,2,,,1995,,11,,6,,Observations: Reported,,1995,,11,,13,,10.83,-85.324
357110,Llaima,12070,Confirmed Eruption,,2,?,,1995,,10,,13,,Observations: Reported,,1995,,10,>,22,,-38.692,-71.729
284202,Ruby,18534,Confirmed Eruption,,0,,,1995,,10,?,11,,Observations: Reported,,1995,,10,,25,,15.62,145.57
357090,Copahue,12010,Confirmed Eruption,Agrio Crater,2,,,1995,,9,,16,15,Observations: Reported,,,,,,,,-37.856,-71.183
263310,Tengger Caldera,16061,Confirmed Eruption,Bromo,1,,,1995,,9,,9,,Observations: Reported,,1995,,12,,16,15,-7.942,112.95
355040,Irruputuncu,11828,Confirmed Eruption,,2,,,1995,,9,,1,,Observations: Reported,,1995,,9,,26,,-20.73,-68.55
360050,Soufriere Hills,12346,Confirmed Eruption,,3,,,1995,,7,,18,,Observations: Reported,,2003,,10,,8,,16.72,-62.18
241040,Whakaari/White Island,14491,Confirmed Eruption,Wade Crater,1,,,1995,,6,?,28,,Observations: Reported,,1995,,6,?,29,,-37.52,177.18
311110,Kanaga,19722,Confirmed Eruption,,2,?,,1995,,6,?,19,,Observations: Reported,,1995,,6,?,23,,51.923,-177.168
243070,Lateiki,14767,Confirmed Eruption,,2,,,1995,,6,,6,,Observations: Reported,,1995,,6,,23,2,-19.18,-174.87
344070,"Negro, Cerro",10966,Confirmed Eruption,,2,,,1995,,5,,29,,Observations: Reported,,1995,,12,,6,,12.506,-86.702
312070,Veniaminof,20171,Confirmed Eruption,Western intracaldera cone,1,,,1995,,4,,17,,Observations: Reported,,1995,,4,,17,,56.17,-159.38
390090,Saunders,13214,Confirmed Eruption,,0,,,1995,,4,?,16,15,Observations: Reported,,1998,,2,>,16,15,-57.8,-26.483
357120,Villarrica,12173,Confirmed Eruption,,1,,,1995,,4,,15,5,Observations: Reported,,1995,,6,>,2,,-39.42,-71.93
384010,Fogo,13137,Confirmed Eruption,WSW flank of Pico,2,,,1995,,4,,2,,Observations: Reported,,1995,,5,,26,,14.95,-24.35
263340,Raung,16153,Confirmed Eruption,,1,,,1995,,3,,16,15,Observations: Reported,,1995,,3,,16,15,-8.119,114.056
263310,Tengger Caldera,16060,Confirmed Eruption,Bromo,1,,,1995,,3,,3,,Observations: Reported,,1995,,5,,26,5,-7.942,112.95
311310,Makushin,19992,Confirmed Eruption,,1,,,1995,,1,,30,,Observations: Reported,,1995,,1,,30,,53.891,-166.923
353010,Fernandina,11675,Confirmed Eruption,SW flank,2,,,1995,,1,,25,,Observations: Reported,,1995,,4,?,8,,-0.37,-91.55
343100,San Miguel,10864,Confirmed Eruption,,1,,,1995,,1,,12,,Observations: Reported,,1995,,4,,19,,13.434,-88.269
241100,Ruapehu,14664,Confirmed Eruption,,3,,,1995,,1,?,11,,Observations: Reported,,1995,,11,,9,,-39.28,175.57
244000,Vailulu'u,14802,Confirmed Eruption,,0,,,1995,,1,,9,,Observations: Hydrophonic,,1995,,1,,29,,-14.215,-169.058
341090,Popocatepetl,10550,Confirmed Eruption,,2,,,1994,,12,,21,,Observations: Reported,,1995,,10,,5,,19.023,-98.622
357090,Copahue,12009,Confirmed Eruption,Agrio Crater,2,,,1994,,12,,16,15,Observations: Reported,,,,,,,,-37.856,-71.183
273010,Bulusan,16769,Confirmed Eruption,,2,,,1994,,11,,27,,Observations: Reported,,1995,,1,>,28,,12.769,124.056
355100,Lascar,11871,Confirmed Eruption,,2,,,1994,,11,,13,,Observations: Reported,,1995,,7,,20,,-23.37,-67.73
311240,Cleveland,19814,Confirmed Eruption,,1,?,,1994,,10,,20,,Observations: Reported,,1994,,10,,20,,52.825,-169.944
261230,Dempo,15573,Confirmed Eruption,,1,,,1994,,10,,16,15,Observations: Reported,,1994,,10,,16,15,-4.016,103.121
357120,Villarrica,12172,Confirmed Eruption,,1,,,1994,,9,,26,,Observations: Reported,,1994,,12,,30,,-39.42,-71.93
264010,Batur,16204,Confirmed Eruption,Batur III,1,,,1994,,8,,7,,Observations: Reported,,1994,,8,>,14,,-8.242,115.375
344040,Telica,10933,Confirmed Eruption,,2,,,1994,,7,,31,,Observations: Reported,,1994,,8,,12,,12.606,-86.84
341040,Colima,10474,Confirmed Eruption,West of 1987 explosion crater,1,,,1994,,7,,21,,Observations: Reported,,1994,,7,,21,,19.514,-103.62
355100,Lascar,11870,Confirmed Eruption,,2,,,1994,,7,,20,,Observations: Reported,,1994,,7,,26,,-23.37,-67.73
263340,Raung,16152,Confirmed Eruption,,1,,,1994,,7,,14,,Observations: Reported,,1994,,7,,14,,-8.119,114.056
223020,Nyamulagira,14077,Confirmed Eruption,West flank (Kimera) and summit,2,?,,1994,,7,,4,,Observations: Reported,,1994,,8,>,25,,-1.408,29.2
223030,Nyiragongo,14105,Confirmed Eruption,,1,,,1994,,6,,23,,Observations: Reported,,1996,,3,?,16,15,-1.52,29.25
264030,Rinjani,16224,Confirmed Eruption,Gunung Barujari,3,?,,1994,,6,,3,,Observations: Reported,,1994,,11,,21,,-8.42,116.47
311240,Cleveland,19813,Confirmed Eruption,,3,,,1994,,5,,25,,Observations: Reported,,1994,,5,,25,,52.825,-169.944
357110,Llaima,12069,Confirmed Eruption,"SE side summit crater, upper SW flank",2,,,1994,,5,,17,,Observations: Reported,,1994,,8,,30,,-38.692,-71.729
262000,Krakatau,15618,Confirmed Eruption,Anak Krakatau,2,,,1994,,3,,19,,Observations: Reported,,1995,,6,>,16,15,-6.102,105.423
345040,Poas,11187,Confirmed Eruption,,2,,,1994,,3,?,16,15,Observations: Reported,,1994,,10,?,16,15,10.2,-84.233
263350,Ijen,16174,Confirmed Eruption,Kawah Ijen,1,,,1994,,2,,3,,Observations: Reported,,1994,,2,,3,,-8.058,114.242
268060,Gamalama,16673,Confirmed Eruption,,2,,,1994,,1,,16,15,Observations: Reported,,1994,,10,>,15,,0.8,127.33
311110,Kanaga,19721,Confirmed Eruption,,2,,,1994,,1,,5,4,Observations: Reported,,1994,,11,,26,4,51.923,-177.168
355100,Lascar,11869,Confirmed Eruption,,2,,,1993,,12,,17,,Observations: Reported,,1994,,2,,27,,-23.37,-67.73
353040,Alcedo,11696,Confirmed Eruption,South caldera wall,1,,,1993,,12,,5,20,Observations: Reported,,,,,,,,-0.43,-91.12
264250,Iliwerung,16349,Confirmed Eruption,Hobal (submarine vent on SE flank),2,,,1993,,9,,15,,Observations: Reported,,1993,,9,,19,,-8.532,123.573
311360,Shishaldin,20091,Confirmed Eruption,,2,,,1993,,9,,4,,Observations: Reported,,1993,,10,,29,,54.756,-163.97
272020,Kanlaon,16745,Confirmed Eruption,,2,,,1993,,8,,25,,Observations: Reported,,1993,,9,,3,,10.412,123.132
311310,Makushin,19991,Confirmed Eruption,,1,,,1993,,8,,16,15,Observations: Reported,,1994,,1,?,19,,53.891,-166.923
312070,Veniaminof,20170,Confirmed Eruption,Western cone and Half Cone,2,,,1993,,7,,30,,Observations: Reported,,1994,,9,?,28,,56.17,-159.38
263350,Ijen,16173,Confirmed Eruption,Kawah Ijen,1,,,1993,,7,,3,,Observations: Reported,,1993,,8,,1,,-8.058,114.242
264220,Iliboleng,16328,Confirmed Eruption,,1,?,,1993,,6,?,16,15,Observations: Reported,,1993,,7,,16,15,-8.342,123.258
344100,Masaya,11032,Confirmed Eruption,Santiago,1,,,1993,,6,,16,,Observations: Reported,,1994,,11,>,16,15,11.985,-86.165
311180,Seguam,19782,Confirmed Eruption,Near Pyre Peak,2,,,1993,,5,,28,,Observations: Reported,,1993,,8,>,31,,52.315,-172.51
268060,Gamalama,16672,Confirmed Eruption,,2,,,1993,,5,,6,,Observations: Reported,,1993,,5,,21,,0.8,127.33
263340,Raung,16151,Confirmed Eruption,,1,,,1993,,4,,1,90,Observations: Reported,,,,,,,,-8.119,114.056
352020,Guagua Pichincha,11494,Confirmed Eruption,1981 crater,1,,,1993,,3,,9,,Observations: Reported,,1993,,3,,12,,-0.171,-78.598
273083,Pinatubo,16869,Confirmed Eruption,Caldera floor,1,,,1993,,2,,16,15,Observations: Reported,,1993,,7,?,16,15,15.13,120.35
273030,Mayon,16807,Confirmed Eruption,,2,?,,1993,,2,,2,,Observations: Reported,,1993,,4,,4,,13.257,123.685
355100,Lascar,11868,Confirmed Eruption,Western crater of east summit cone,4,,,1993,,1,,30,,Observations: Reported,,1993,,8,,16,15,-23.37,-67.73
341021,Socorro,10377,Confirmed Eruption,Submarine vent 3 km W of Punta Tosca,0,,,1993,,1,,29,,Observations: Reported,,1994,,2,,24,4,18.78,-110.95
263200,Dieng Volcanic Complex,15789,Confirmed Eruption,Near Pandawa Lima temples,1,,,1993,,1,,23,,Observations: Reported,,1993,,1,?,23,,-7.2,109.879
284170,Pagan,18520,Confirmed Eruption,North Pagan,2,,,1993,,1,,15,5,Observations: Reported,,1993,,11,>,16,15,18.13,145.8
351080,Galeras,11374,Confirmed Eruption,"Summit crater, west, SW, & south rims",2,,,1993,,1,,14,,Observations: Reported,,1993,,6,,7,,1.22,-77.37
311180,Seguam,19781,Confirmed Eruption,Pyre Peak (1.5 km south of summit),2,,,1992,,12,,27,,Observations: Reported,,1992,,12,,30,,52.315,-172.51
311320,Akutan,20038,Confirmed Eruption,,1,,,1992,,12,,18,,Observations: Reported,,,,,,,,54.134,-165.986
262000,Krakatau,15617,Confirmed Eruption,Anak Krakatau,1,,,1992,,11,,7,,Observations: Reported,,1993,,10,,16,15,-6.102,105.423
345040,Poas,11186,Confirmed Eruption,,0,,,1992,,10,,16,15,Observations: Reported,,1993,,9,,16,15,10.2,-84.233
357120,Villarrica,12171,Confirmed Eruption,,1,,,1992,,9,,11,,Observations: Reported,,1992,,12,>,16,15,-39.42,-71.93
233020,"Fournaise, Piton de la",14375,Confirmed Eruption,S rim of Dolomieu crater and upper SE flank,1,,,1992,,8,,27,,Observations: Reported,,1992,,9,,23,,-21.244,55.708
357110,Llaima,12068,Confirmed Eruption,,1,,,1992,,8,,23,,Observations: Reported,,1992,,9,,2,,-38.692,-71.729
357090,Copahue,12008,Confirmed Eruption,Agrio Crater,2,,,1992,,7,,22,,Observations: Reported,,1993,,7,,2,182,-37.856,-71.183
273083,Pinatubo,16868,Confirmed Eruption,Center of caldera lake,1,,,1992,,7,<,9,,Observations: Reported,,1992,,10,,30,,15.13,120.35
311300,Bogoslof,19863,Confirmed Eruption,North tip of island (NE of 1927 dome),3,,,1992,,7,,6,,Observations: Reported,,1992,,7,,24,,53.93,-168.03
313040,Spurr,20399,Confirmed Eruption,South flank (Crater Peak),4,,,1992,,6,,27,,Observations: Reported,,1992,,9,,17,,61.299,-152.251
272020,Kanlaon,16744,Confirmed Eruption,,2,,,1992,,6,,10,,Observations: Reported,,1992,,6,,10,,10.412,123.132
284170,Pagan,18519,Confirmed Eruption,North Pagan,1,?,,1992,,4,,13,,Observations: Reported,,1992,,4,,13,,18.13,145.8
344070,"Negro, Cerro",10965,Confirmed Eruption,,3,,,1992,,4,,9,,Observations: Reported,,1992,,4,,14,,12.506,-86.702
267040,Awu,16569,Confirmed Eruption,SE part of summit crater,1,,,1992,,4,,7,9,Observations: Reported,,,,,,,,3.689,125.447
311320,Akutan,20037,Confirmed Eruption,,2,,,1992,,3,,8,,Observations: Reported,,1992,,5,,21,,54.134,-165.986
345040,Poas,11185,Confirmed Eruption,,1,,,1992,,2,,16,15,Observations: Reported,,1992,,3,,16,15,10.2,-84.233
241100,Ruapehu,14662,Confirmed Eruption,,1,,,1992,,2,,8,,Observations: Reported,,1992,,3,,6,,-39.28,175.57
263250,Merapi,15922,Confirmed Eruption,NW of 1984 lava dome,2,,,1992,,1,,20,,Observations: Reported,,2002,,10,?,19,,-7.54,110.446
272020,Kanlaon,16743,Confirmed Eruption,,1,,,1992,,1,,8,,Observations: Reported,,1992,,1,,8,,10.412,123.132
311340,Westdahl,20046,Confirmed Eruption,ENE flank (1560-760 m),3,,,1991,,11,,29,,Observations: Reported,,1992,,1,,14,,54.516,-164.65
264220,Iliboleng,16327,Confirmed Eruption,,1,,,1991,,11,,3,,Observations: Reported,,1991,,11,,15,,-8.342,123.258
355100,Lascar,11867,Confirmed Eruption,,2,,,1991,,10,,21,,Observations: Reported,,1992,,5,?,23,,-23.37,-67.73
353080,Marchena,11730,Confirmed Eruption,West to SW caldera rim,2,,,1991,,9,,25,,Observations: Reported,,1991,,11,?,16,15,0.33,-90.47
223020,Nyamulagira,14076,Confirmed Eruption,NE flank 1530 m (Mikombe),3,,,1991,,9,,20,,Observations: Reported,,1993,,2,,8,,-1.408,29.2
311320,Akutan,20036,Confirmed Eruption,,2,,,1991,,9,,15,,Observations: Reported,,1991,,10,,29,1,54.134,-165.986
263340,Raung,16150,Confirmed Eruption,,2,,,1991,,9,,10,,Observations: Reported,,1991,,11,?,12,,-8.119,114.056
357120,Villarrica,12170,Confirmed Eruption,,2,,,1991,,8,,30,,Observations: Reported,,1991,,9,,17,,-39.42,-71.93
358057,"Hudson, Cerro",12299,Confirmed Eruption,NW caldera rim and SW caldera floor,5,+,,1991,,8,,8,,Observations: Reported,,1991,,10,,27,,-45.9,-72.97
233020,"Fournaise, Piton de la",14374,Confirmed Eruption,S edge of Dolomieu crater and upper E flank,0,,,1991,,7,,19,,Observations: Seismicity,,1991,,7,,20,,-21.244,55.708
241100,Ruapehu,14661,Confirmed Eruption,,1,,,1991,,7,?,5,,Observations: Reported,,1991,,7,?,14,,-39.28,175.57
261030,Peuet Sague,15376,Confirmed Eruption,,2,,,1991,,7,,2,182,Observations: Reported,,,,,,,,4.903,96.289
267020,Karangetang,16535,Confirmed Eruption,,2,,,1991,,7,<,2,,Observations: Reported,,1993,,12,>,31,,2.781,125.407
243070,Lateiki,14766,Confirmed Eruption,,0,,,1991,,6,<,24,,Observations: Reported,,,,,,,,-19.18,-174.87
266030,Soputan,16432,Confirmed Eruption,,2,,,1991,,5,,22,,Observations: Reported,,1996,,9,>,29,,1.112,124.737
266100,Lokon-Empung,16459,Confirmed Eruption,Tompaluan,3,,,1991,,5,,17,,Observations: Reported,,1992,,1,,16,15,1.358,124.792
264180,Lewotobi,16298,Confirmed Eruption,Lewotobi Lakilaki,1,,,1991,,5,,11,,Observations: Reported,,1992,,12,>,31,,-8.542,122.775
264220,Iliboleng,16326,Confirmed Eruption,,1,,,1991,,5,,8,,Observations: Reported,,1991,,6,>,30,,-8.342,123.258
345020,Rincon de la Vieja,11104,Confirmed Eruption,,2,,,1991,,5,,7,,Observations: Reported,,1992,,9,,16,15,10.83,-85.324
353010,Fernandina,11674,Confirmed Eruption,Base of ESE and NW caldera wall,2,?,,1991,,4,,19,,Observations: Reported,,1991,,4,,24,,-0.37,-91.55
273083,Pinatubo,16867,Confirmed Eruption,Lower north flank and summit,6,,,1991,,4,,2,,Observations: Reported,,1991,,9,,2,,15.13,120.35
264071,Ranakah,16255,Confirmed Eruption,Anak Ranakah,1,,,1991,,3,<,16,15,Observations: Reported,,,,,,,,-8.62,120.52
345040,Poas,11184,Confirmed Eruption,,1,,,1991,,3,,6,,Observations: Reported,,1991,,9,,16,15,10.2,-84.233
341040,Colima,10473,Confirmed Eruption,,2,,,1991,,3,,1,,Observations: Reported,,1991,,10,,16,15,19.514,-103.62
272020,Kanlaon,16742,Confirmed Eruption,,2,,,1991,,2,,14,,Observations: Reported,,1991,,2,,14,,10.412,123.132
357040,Planchon-Peteroa,11945,Confirmed Eruption,Peteroa,2,,,1991,,2,,9,,Observations: Reported,,1991,,3,,2,2,-35.223,-70.568
372070,Hekla,12753,Confirmed Eruption,"Summit, SW, SE & NE flank fissures",3,,,1991,,1,,17,,Observations: Reported,,1991,,3,,11,,63.983,-19.666
